firstName,lastName,email,phoneNumber,password,specialty,role,hospital,createdAt,updatedAt
Dr.,Anvi Singh,dr..anvi singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Fortis Hospital Rajajinagar, Bangalore', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.754804+00:00,2025-01-11T18:56:07.754805+00:00
Dr.,Bandhini Shah,dr..bandhini shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service', 'United Hospital - Best Surgical Hospital in Jayanagar']",2025-01-11T18:56:07.754808+00:00,2025-01-11T18:56:07.754809+00:00
Dr.,Bansari Agarwal,dr..bansari agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['SPARSH Hospital, Infantry Road', 'Fortis Hospital Rajajinagar, Bangalore']",2025-01-11T18:56:07.754812+00:00,2025-01-11T18:56:07.754813+00:00
Dr.,Charmi Kumar,dr..charmi kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['SPARSH Hospital, Infantry Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.754816+00:00,2025-01-11T18:56:07.754817+00:00
Dr.,Chavi Nair,dr..chavi nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Fortis Hospital Rajajinagar, Bangalore', 'Cambridge Fertility']",2025-01-11T18:56:07.754820+00:00,2025-01-11T18:56:07.754821+00:00
Dr.,Charul Rao,dr..charul rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['North Bangalore Hospital', 'Suguna Hospital']",2025-01-11T18:56:07.754825+00:00,2025-01-11T18:56:07.754825+00:00
Dr.,Drisna Sharma,dr..drisna sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Manipal Hospital Millers Road', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.754829+00:00,2025-01-11T18:56:07.754830+00:00
Dr.,Dhara Patel,dr..dhara patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Cambridge Fertility', 'United Hospital - Best Surgical Hospital in Jayanagar']",2025-01-11T18:56:07.754833+00:00,2025-01-11T18:56:07.754834+00:00
Dr.,Dhruvi Singh,dr..dhruvi singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['North Bangalore Hospital', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.754837+00:00,2025-01-11T18:56:07.754838+00:00
Dr.,Jaisnavi Khanna,dr..jaisnavi khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Ramaiah Memorial Hospital', 'SPARSH Hospital, Infantry Road']",2025-01-11T18:56:07.754842+00:00,2025-01-11T18:56:07.754843+00:00
Dr.,Inika Gupta,dr..inika gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Manipal Hospital Millers Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.754846+00:00,2025-01-11T18:56:07.754847+00:00
Dr.,Vaidarbhi Roy,dr..vaidarbhi roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Ramaiah Memorial Hospital', 'Cambridge Fertility']",2025-01-11T18:56:07.754850+00:00,2025-01-11T18:56:07.754851+00:00
Dr.,Ujas Menon,dr..ujas menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Re life hospital- best multispeciality hospital in bangalore', 'Cambridge Fertility']",2025-01-11T18:56:07.754859+00:00,2025-01-11T18:56:07.754860+00:00
Dr.,Urvashi Iyer,dr..urvashi iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Dermatology,Doctor,"['Ramaiah Memorial Hospital', 'Fortis Hospital Rajajinagar, Bangalore']",2025-01-11T18:56:07.754863+00:00,2025-01-11T18:56:07.754864+00:00
Dr.,Unnati Joshi,dr..unnati joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['SPARSH Hospital, Infantry Road', 'Manipal Hospitals Jayanagar']",2025-01-11T18:56:07.754867+00:00,2025-01-11T18:56:07.754868+00:00
Dr.,Tejshri Singh,dr..tejshri singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Fortis Hospital Cunningham Road', ""St Philomena's Hospital""]",2025-01-11T18:56:07.754871+00:00,2025-01-11T18:56:07.754872+00:00
Dr.,Tapti Shah,dr..tapti shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Santosh Hospital - Best Multispeciality Hospital in Bangalore', 'Fortis Hospital Cunningham Road']",2025-01-11T18:56:07.754876+00:00,2025-01-11T18:56:07.754876+00:00
Dr.,Smita Agarwal,dr..smita agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"[""St Philomena's Hospital"", 'Apollo Hospitals Bannerghatta']",2025-01-11T18:56:07.754880+00:00,2025-01-11T18:56:07.754881+00:00
Dr.,Shriha Kumar,dr..shriha kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,[],2025-01-11T18:56:07.754891+00:00,2025-01-11T18:56:07.754892+00:00
Dr.,Shivanya Nair,dr..shivanya nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Manipal Hospitals Jayanagar', 'Apollo Hospitals Bannerghatta']",2025-01-11T18:56:07.754895+00:00,2025-01-11T18:56:07.754896+00:00
Dr.,Shivali Rao,dr..shivali rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['VSH Hospital', 'Manipal Hospitals Jayanagar']",2025-01-11T18:56:07.754900+00:00,2025-01-11T18:56:07.754901+00:00
Dr.,Sharayu Sharma,dr..sharayu sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Santosh Hospital - Best Multispeciality Hospital in Bangalore', 'Fortis Hospital Cunningham Road']",2025-01-11T18:56:07.754904+00:00,2025-01-11T18:56:07.754905+00:00
Dr.,Saundarya Patel,dr..saundarya patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Santosh Hospital - Best Multispeciality Hospital in Bangalore', 'Manipal Hospital Varthur Road']",2025-01-11T18:56:07.754912+00:00,2025-01-11T18:56:07.754914+00:00
Dr.,Riya Singh,dr..riya singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Manipal Hospital Varthur Road', 'Apollo Hospitals Bannerghatta']",2025-01-11T18:56:07.754918+00:00,2025-01-11T18:56:07.754919+00:00
Dr.,Riva Khanna,dr..riva khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['SPARSH Hospital, Infantry Road', 'Santosh Hospital - Best Multispeciality Hospital in Bangalore']",2025-01-11T18:56:07.754922+00:00,2025-01-11T18:56:07.754923+00:00
Dr.,Rimjhim Gupta,dr..rimjhim gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['SPARSH Hospital, Infantry Road', 'VSH Hospital']",2025-01-11T18:56:07.754927+00:00,2025-01-11T18:56:07.754928+00:00
Dr.,Ridhi Roy,dr..ridhi roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['VSH Hospital', 'Apollo Hospitals Bannerghatta']",2025-01-11T18:56:07.754931+00:00,2025-01-11T18:56:07.754932+00:00
Dr.,Prachi Menon,dr..prachi menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service', 'Manipal Hospital Varthur Road']",2025-01-11T18:56:07.754935+00:00,2025-01-11T18:56:07.754937+00:00
Dr.,Parina Iyer,dr..parina iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Fortis Hospital Cunningham Road', ""St Philomena's Hospital""]",2025-01-11T18:56:07.754940+00:00,2025-01-11T18:56:07.754941+00:00
Dr.,Pallavi Joshi,dr..pallavi joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Manipal Hospital Yeshwanthpur', 'Fortis Hospital Richmond Road']",2025-01-11T18:56:07.754944+00:00,2025-01-11T18:56:07.754945+00:00
Dr.,Niyati Singh,dr..niyati singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['Manipal Hospitals Jayanagar', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.754970+00:00,2025-01-11T18:56:07.754971+00:00
Dr.,Nisha Shah,dr..nisha shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service', 'Manipal Hospital Varthur Road']",2025-01-11T18:56:07.754974+00:00,2025-01-11T18:56:07.754975+00:00
Dr.,Nirali Agarwal,dr..nirali agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"['SPARSH Hospital, Infantry Road', 'VSH Hospital']",2025-01-11T18:56:07.754979+00:00,2025-01-11T18:56:07.754980+00:00
Dr.,Navika Kumar,dr..navika kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Pediatrics,Doctor,"[""St Philomena's Hospital"", 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.754983+00:00,2025-01-11T18:56:07.754984+00:00
Dr.,Neela Nair,dr..neela nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospital Yeshwanthpur', 'Santosh Hospital - Best Multispeciality Hospital in Bangalore']",2025-01-11T18:56:07.754987+00:00,2025-01-11T18:56:07.754988+00:00
Dr.,Mayuri Rao,dr..mayuri rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Santosh Hospital - Best Multispeciality Hospital in Bangalore', 'North Bangalore Hospital']",2025-01-11T18:56:07.754992+00:00,2025-01-11T18:56:07.754993+00:00
Dr.,Manya Sharma,dr..manya sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Fortis Hospital Richmond Road', 'Fortis Hospital Rajajinagar, Bangalore']",2025-01-11T18:56:07.754996+00:00,2025-01-11T18:56:07.754997+00:00
Dr.,Manavi Patel,dr..manavi patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospital Hebbal', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755000+00:00,2025-01-11T18:56:07.755001+00:00
Dr.,Apsara Singh,dr..apsara singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Santosh Hospital - Best Multispeciality Hospital in Bangalore', 'Manipal Hospitals Jayanagar']",2025-01-11T18:56:07.755004+00:00,2025-01-11T18:56:07.755005+00:00
Dr.,Anuja Khanna,dr..anuja khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Fortis Hospital Richmond Road', 'Fortis Hospital Rajajinagar, Bangalore']",2025-01-11T18:56:07.755009+00:00,2025-01-11T18:56:07.755010+00:00
Dr.,Arohi Gupta,dr..arohi gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Fortis Hospital Richmond Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.755013+00:00,2025-01-11T18:56:07.755014+00:00
Dr.,Bhakti Roy,dr..bhakti roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Ramaiah Memorial Hospital', 'North Bangalore Hospital']",2025-01-11T18:56:07.755017+00:00,2025-01-11T18:56:07.755018+00:00
Dr.,Bharati Menon,dr..bharati menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospitals Jayanagar', 'Fortis Hospital Rajajinagar, Bangalore']",2025-01-11T18:56:07.755021+00:00,2025-01-11T18:56:07.755022+00:00
Dr.,Charulata Iyer,dr..charulata iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Ramaiah Memorial Hospital', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.755026+00:00,2025-01-11T18:56:07.755027+00:00
Dr.,Darshini Joshi,dr..darshini joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospitals Jayanagar', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.755030+00:00,2025-01-11T18:56:07.755031+00:00
Dr.,Dnyanada Singh,dr..dnyanada singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospital Yeshwanthpur', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755034+00:00,2025-01-11T18:56:07.755036+00:00
Dr.,Durga Shah,dr..durga shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospital Yeshwanthpur', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755039+00:00,2025-01-11T18:56:07.755040+00:00
Dr.,Ekata Agarwal,dr..ekata agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Ramaiah Memorial Hospital', 'Santosh Hospital - Best Multispeciality Hospital in Bangalore']",2025-01-11T18:56:07.755043+00:00,2025-01-11T18:56:07.755044+00:00
Dr.,Falguni Kumar,dr..falguni kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospital Yeshwanthpur', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755049+00:00,2025-01-11T18:56:07.755050+00:00
Dr.,Gargi Nair,dr..gargi nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Fortis Hospital, Bannerghatta Road', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.755053+00:00,2025-01-11T18:56:07.755054+00:00
Dr.,Gauri Rao,dr..gauri rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Fortis Hospital, Bannerghatta Road', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.755057+00:00,2025-01-11T18:56:07.755058+00:00
Dr.,Gayatri Sharma,dr..gayatri sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Fortis Hospital Richmond Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.755062+00:00,2025-01-11T18:56:07.755063+00:00
Dr.,Grishma Patel,dr..grishma patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Manipal Hospitals Jayanagar', 'Fortis Hospital Rajajinagar, Bangalore']",2025-01-11T18:56:07.755066+00:00,2025-01-11T18:56:07.755067+00:00
Dr.,Harini Singh,dr..harini singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,ENT,Doctor,"['Ramaiah Memorial Hospital', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755070+00:00,2025-01-11T18:56:07.755071+00:00
Dr.,Ishani Khanna,dr..ishani khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Ramaiah Memorial Hospital', 'Manipal Hospital Millers Road']",2025-01-11T18:56:07.755074+00:00,2025-01-11T18:56:07.755075+00:00
Dr.,Jui Gupta,dr..jui gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Ramaiah Memorial Hospital', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755079+00:00,2025-01-11T18:56:07.755080+00:00
Dr.,Jyotsna Roy,dr..jyotsna roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['North Bangalore Hospital', ""St Philomena's Hospital""]",2025-01-11T18:56:07.755083+00:00,2025-01-11T18:56:07.755084+00:00
Dr.,Kalpana Menon,dr..kalpana menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Fortis Hospital Cunningham Road', 'Manipal Hospitals Jayanagar']",2025-01-11T18:56:07.755088+00:00,2025-01-11T18:56:07.755089+00:00
Dr.,Kalyani Iyer,dr..kalyani iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospitals Jayanagar', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755092+00:00,2025-01-11T18:56:07.755093+00:00
Dr.,Kamakshi Joshi,dr..kamakshi joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['The Bangalore Hospital', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755096+00:00,2025-01-11T18:56:07.755097+00:00
Dr.,Kashi Singh,dr..kashi singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['The Bangalore Hospital', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755101+00:00,2025-01-11T18:56:07.755102+00:00
Dr.,Kumudini Shah,dr..kumudini shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['North Bangalore Hospital', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755105+00:00,2025-01-11T18:56:07.755106+00:00
Dr.,Lavanya Agarwal,dr..lavanya agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['The Bangalore Hospital', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755109+00:00,2025-01-11T18:56:07.755110+00:00
Dr.,Leela Kumar,dr..leela kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospital Millers Road', 'Fortis Hospital, Bannerghatta Road']",2025-01-11T18:56:07.755113+00:00,2025-01-11T18:56:07.755114+00:00
Dr.,Madhavi Nair,dr..madhavi nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Ramaiah Memorial Hospital', 'Manipal Hospital Millers Road']",2025-01-11T18:56:07.755117+00:00,2025-01-11T18:56:07.755118+00:00
Dr.,Malini Rao,dr..malini rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospital Hebbal', 'Re life hospital- best multispeciality hospital in bangalore']",2025-01-11T18:56:07.755122+00:00,2025-01-11T18:56:07.755123+00:00
Dr.,Meera Sharma,dr..meera sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospital Hebbal', 'Manipal Hospitals Jayanagar']",2025-01-11T18:56:07.755126+00:00,2025-01-11T18:56:07.755127+00:00
Dr.,Nandini Patel,dr..nandini patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['North Bangalore Hospital', ""St Philomena's Hospital""]",2025-01-11T18:56:07.755130+00:00,2025-01-11T18:56:07.755131+00:00
Dr.,Navita Singh,dr..navita singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Ramaiah Memorial Hospital', 'Manipal Hospital Hebbal']",2025-01-11T18:56:07.755134+00:00,2025-01-11T18:56:07.755135+00:00
Dr.,Nayana Khanna,dr..nayana khanna@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospitals Jayanagar', 'The Bangalore Hospital']",2025-01-11T18:56:07.755138+00:00,2025-01-11T18:56:07.755139+00:00
Dr.,Neeta Gupta,dr..neeta gupta@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospital Hebbal', ""St Philomena's Hospital""]",2025-01-11T18:56:07.755142+00:00,2025-01-11T18:56:07.755143+00:00
Dr.,Nirmala Roy,dr..nirmala roy@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Fortis Hospital Cunningham Road', ""St Philomena's Hospital""]",2025-01-11T18:56:07.755146+00:00,2025-01-11T18:56:07.755147+00:00
Dr.,Oviya Menon,dr..oviya menon@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Fortis Hospital Cunningham Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.755151+00:00,2025-01-11T18:56:07.755158+00:00
Dr.,Padma Iyer,dr..padma iyer@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,Psychiatry,Doctor,"['Manipal Hospital Millers Road', 'Fortis Hospital Cunningham Road']",2025-01-11T18:56:07.755161+00:00,2025-01-11T18:56:07.755162+00:00
Dr.,Pallavi Joshi,dr..pallavi joshi@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Yeshwanthpur', 'Fortis Hospital Richmond Road']",2025-01-11T18:56:07.755166+00:00,2025-01-11T18:56:07.755167+00:00
Dr.,Pratibha Singh,dr..pratibha singh@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Millers Road', 'North Bangalore Hospital']",2025-01-11T18:56:07.755170+00:00,2025-01-11T18:56:07.755171+00:00
Dr.,Prerna Shah,dr..prerna shah@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service', ""St. Martha's Hospital""]",2025-01-11T18:56:07.755175+00:00,2025-01-11T18:56:07.755175+00:00
Dr.,Purva Agarwal,dr..purva agarwal@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['VSH Hospital', 'The Bangalore Hospital']",2025-01-11T18:56:07.755179+00:00,2025-01-11T18:56:07.755180+00:00
Dr.,Aaliyah Kumar,dr..aaliyah kumar@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Millers Road', 'Cambridge Fertility']",2025-01-11T18:56:07.755183+00:00,2025-01-11T18:56:07.755184+00:00
Dr.,Aisha Nair,dr..aisha nair@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['North Bangalore Hospital', 'LIFE CARE HOSPITAL- LCH® | Best hospital in BTM layout Bangalore | 24X7 Emergency Service']",2025-01-11T18:56:07.755187+00:00,2025-01-11T18:56:07.755188+00:00
Dr.,Amara Rao,dr..amara rao@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['North Bangalore Hospital', 'The Bangalore Hospital']",2025-01-11T18:56:07.755191+00:00,2025-01-11T18:56:07.755192+00:00
Dr.,Farida Sharma,dr..farida sharma@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Fortis Hospital Richmond Road', 'Apollo Spectra Hospitals']",2025-01-11T18:56:07.755196+00:00,2025-01-11T18:56:07.755197+00:00
Dr.,Fawziya Patel,dr..fawziya patel@hospital.com,9012345678,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,General Surgery,Doctor,"['Manipal Hospital Millers Road', 'Cambridge Fertility']",2025-01-11T18:56:07.755200+00:00,2025-01-11T18:56:07.755201+00:00
